error,finish,error-output,account,Search Options,ChromaticNumber,MaxDegree,Flags,time,command,width,script-file,job-id,iteration,CliqueNumberSimpleGraphs,elapsed,status,max-witness-size,ntasks,HasMultipleEdges, Search Type,input,all-states,max-rss,cpus-per-task,job-name,conjecture-status,start,ntasks-per-node,mem-per-cpu
,24 13:51:01 CET 2021,,NN9535K,-premise,4,3, -pl ,14-00:00:00,/cluster/home/farhadvadiee/2021/23nov/reed-conjecture/Build/./treewidzard -search   pw = 3  -pl  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_3_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_4.txt > /cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../program-outputs/68717763.txt, pw = 3,/cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../jobs/68717763.sh,4454650,35,2,00:00:33,DONE,"14,1,18,1",1,,IsomorphismBreadthFirstSearch,../../inputs/MaxDegree_3_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_4,579,2544K,1,68717763,"Conjecture: Satisfied
",Wed Nov 24 13:50:28 CET 2021,1,64G
"slurmstepd: error: *** JOB 4454651 ON c3-50 CANCELLED AT 2021-12-08T13:53:35 DUE TO TIME LIMIT ***
",8 13:53:37 CET 2021,Error,NN9535K, ,4,3, -pl ,14-00:00:00,/cluster/home/farhadvadiee/2021/23nov/reed-conjecture/Build/./treewidzard -search   pw = 4  -pl    BreadthFirstSearch ../../inputs/MaxDegree_3_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_4.txt > /cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../program-outputs/68717768.txt, pw = 4,/cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../jobs/68717768.sh,4454651,19,2,14-00:00:1,DONE,"41,1,38,1",1,,BreadthFirstSearch,../../inputs/MaxDegree_3_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_4,24741126,41330384K,1,68717768,Not Finished,Wed Nov 24 13:53:20 CET 2021,1,128G
"slurmstepd: error: *** JOB 4454652 ON c3-50 CANCELLED AT 2021-12-08T14:05:05 DUE TO TIME LIMIT ***
",8 14:05:08 CET 2021,Error,NN9535K, ,4,3, -pl ,14-00:00:00,/cluster/home/farhadvadiee/2021/23nov/reed-conjecture/Build/./treewidzard -search   pw = 4  -pl    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_3_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_4.txt > /cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../program-outputs/68717773.txt, pw = 4,/cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../jobs/68717773.sh,4454652,23,2,14-00:00:0,DONE,"41,1,41,1",1,,IsomorphismBreadthFirstSearch,../../inputs/MaxDegree_3_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_4,2996423,7233976K,1,68717773,Not Finished,Wed Nov 24 14:05:05 CET 2021,1,128G
,25 16:06:52 CET 2021,,NN9535K,-premise,4,3, -pl ,14-00:00:00,/cluster/home/farhadvadiee/2021/23nov/reed-conjecture/Build/./treewidzard -search   pw = 4  -pl  -premise BreadthFirstSearch ../../inputs/MaxDegree_3_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_4.txt > /cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../program-outputs/68717777.txt, pw = 4,/cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../jobs/68717777.sh,4454653,50,2,20:57:38,DONE,"41,1,32,1",1,,BreadthFirstSearch,../../inputs/MaxDegree_3_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_4,1156954,1935792K,1,68717777,"Conjecture: Satisfied
",Wed Nov 24 19:09:14 CET 2021,1,128G
,25 13:30:21 CET 2021,,NN9535K,-premise,4,3, -pl ,14-00:00:00,/cluster/home/farhadvadiee/2021/23nov/reed-conjecture/Build/./treewidzard -search   pw = 4  -pl  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_3_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_4.txt > /cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../program-outputs/68717781.txt, pw = 4,/cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../jobs/68717781.sh,4454654,54,2,02:12:40,DONE,"41,1,32,1",1,,IsomorphismBreadthFirstSearch,../../inputs/MaxDegree_3_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_4,12375,33132K,1,68717781,"Conjecture: Satisfied
",Thu Nov 25 11:17:42 CET 2021,1,128G
"slurmstepd: error: *** JOB 4454655 ON c3-56 CANCELLED AT 2021-12-09T16:07:14 DUE TO TIME LIMIT ***
",9 16:07:16 CET 2021,Error,NN9535K, ,4,3, -pl ,14-00:00:00,/cluster/home/farhadvadiee/2021/23nov/reed-conjecture/Build/./treewidzard -search   pw = 5  -pl    BreadthFirstSearch ../../inputs/MaxDegree_3_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_4.txt > /cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../program-outputs/68717786.txt, pw = 5,/cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../jobs/68717786.sh,4454655,15,2,14-00:00:1,DONE,"122,1,52,1",1,,BreadthFirstSearch,../../inputs/MaxDegree_3_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_4,10947092,25984680K,1,68717786,Not Finished,Thu Nov 25 16:06:56 CET 2021,1,128G
"slurmstepd: error: *** JOB 4454656 ON c3-55 CANCELLED AT 2021-12-13T05:43:56 DUE TO TIME LIMIT ***
",13 05:43:58 CET 2021,Error,NN9535K, ,4,3, -pl ,14-00:00:00,/cluster/home/farhadvadiee/2021/23nov/reed-conjecture/Build/./treewidzard -search   pw = 5  -pl    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_3_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_4.txt > /cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../program-outputs/68717790.txt, pw = 5,/cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../jobs/68717790.sh,4454656,18,2,14-00:00:1,DONE,"122,1,56,1",1,,IsomorphismBreadthFirstSearch,../../inputs/MaxDegree_3_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_4,339357,1185452K,1,68717790,Not Finished,Mon Nov 29 05:43:42 CET 2021,1,128G
"slurmstepd: error: *** JOB 4454657 ON c3-52 CANCELLED AT 2021-12-13T05:43:56 DUE TO TIME LIMIT ***
",13 05:43:58 CET 2021,Error,NN9535K,-premise,4,3, -pl ,14-00:00:00,/cluster/home/farhadvadiee/2021/23nov/reed-conjecture/Build/./treewidzard -search   pw = 5  -pl  -premise BreadthFirstSearch ../../inputs/MaxDegree_3_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_4.txt > /cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../program-outputs/68717795.txt, pw = 5,/cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../jobs/68717795.sh,4454657,22,2,14-00:00:1,DONE,"122,1,50,1",1,,BreadthFirstSearch,../../inputs/MaxDegree_3_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_4,6579602,25294804K,1,68717795,Not Finished,Mon Nov 29 05:43:42 CET 2021,1,128G
"slurmstepd: error: *** JOB 4454658 ON c3-52 CANCELLED AT 2021-12-13T05:43:56 DUE TO TIME LIMIT ***
",13 05:43:59 CET 2021,Error,NN9535K,-premise,4,3, -pl ,14-00:00:00,/cluster/home/farhadvadiee/2021/23nov/reed-conjecture/Build/./treewidzard -search   pw = 5  -pl  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_3_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_4.txt > /cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../program-outputs/68717799.txt, pw = 5,/cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../jobs/68717799.sh,4454658,31,2,14-00:00:1,DONE,"122,1,52,1",1,,IsomorphismBreadthFirstSearch,../../inputs/MaxDegree_3_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_4,131235,504264K,1,68717799,Not Finished,Mon Nov 29 05:43:43 CET 2021,1,128G
,24 13:47:58 CET 2021,,NN9535K, ,5,4, -pl ,14-00:00:00,/cluster/home/farhadvadiee/2021/23nov/reed-conjecture/Build/./treewidzard -search   pw = 1  -pl    BreadthFirstSearch ../../inputs/MaxDegree_4_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_5.txt > /cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../program-outputs/68717804.txt, pw = 1,/cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../jobs/68717804.sh,4454659,18,2,00:00:01,DONE,"2,1,4,1",1,,BreadthFirstSearch,../../inputs/MaxDegree_4_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_5,75,0,1,68717804,"Conjecture: Satisfied
",Wed Nov 24 13:47:57 CET 2021,1,16G
,24 13:47:58 CET 2021,,NN9535K, ,5,4, -pl ,14-00:00:00,/cluster/home/farhadvadiee/2021/23nov/reed-conjecture/Build/./treewidzard -search   pw = 1  -pl    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_4_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_5.txt > /cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../program-outputs/68717809.txt, pw = 1,/cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../jobs/68717809.sh,4454660,19,2,00:00:01,DONE,"2,1,4,1",1,,IsomorphismBreadthFirstSearch,../../inputs/MaxDegree_4_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_5,46,0,1,68717809,"Conjecture: Satisfied
",Wed Nov 24 13:47:57 CET 2021,1,16G
,24 13:47:59 CET 2021,,NN9535K,-premise,5,4, -pl ,14-00:00:00,/cluster/home/farhadvadiee/2021/23nov/reed-conjecture/Build/./treewidzard -search   pw = 1  -pl  -premise BreadthFirstSearch ../../inputs/MaxDegree_4_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_5.txt > /cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../program-outputs/68717815.txt, pw = 1,/cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../jobs/68717815.sh,4454661,15,2,00:00:01,DONE,"2,1,4,1",1,,BreadthFirstSearch,../../inputs/MaxDegree_4_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_5,27,0,1,68717815,"Conjecture: Satisfied
",Wed Nov 24 13:47:57 CET 2021,1,16G
,24 13:47:59 CET 2021,,NN9535K,-premise,5,4, -pl ,14-00:00:00,/cluster/home/farhadvadiee/2021/23nov/reed-conjecture/Build/./treewidzard -search   pw = 1  -pl  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_4_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_5.txt > /cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../program-outputs/68717820.txt, pw = 1,/cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../jobs/68717820.sh,4454662,16,2,00:00:01,DONE,"2,1,4,1",1,,IsomorphismBreadthFirstSearch,../../inputs/MaxDegree_4_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_5,15,0,1,68717820,"Conjecture: Satisfied
",Wed Nov 24 13:47:57 CET 2021,1,16G
,24 13:49:30 CET 2021,,NN9535K, ,5,4, -pl ,14-00:00:00,/cluster/home/farhadvadiee/2021/23nov/reed-conjecture/Build/./treewidzard -search   pw = 2  -pl    BreadthFirstSearch ../../inputs/MaxDegree_4_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_5.txt > /cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../program-outputs/68717825.txt, pw = 2,/cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../jobs/68717825.sh,4454663,28,2,00:01:03,DONE,"5,1,12,1",1,,BreadthFirstSearch,../../inputs/MaxDegree_4_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_5,9877,12196K,1,68717825,"Conjecture: Satisfied
",Wed Nov 24 13:48:27 CET 2021,1,16G
,24 13:50:19 CET 2021,,NN9535K, ,5,4, -pl ,14-00:00:00,/cluster/home/farhadvadiee/2021/23nov/reed-conjecture/Build/./treewidzard -search   pw = 2  -pl    IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_4_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_5.txt > /cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../program-outputs/68717829.txt, pw = 2,/cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../jobs/68717829.sh,4454664,30,2,00:00:20,DONE,"5,1,12,1",1,,IsomorphismBreadthFirstSearch,../../inputs/MaxDegree_4_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_5,1843,0,1,68717829,"Conjecture: Satisfied
",Wed Nov 24 13:49:58 CET 2021,1,16G
,24 13:50:22 CET 2021,,NN9535K,-premise,5,4, -pl ,14-00:00:00,/cluster/home/farhadvadiee/2021/23nov/reed-conjecture/Build/./treewidzard -search   pw = 2  -pl  -premise BreadthFirstSearch ../../inputs/MaxDegree_4_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_5.txt > /cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../program-outputs/68717834.txt, pw = 2,/cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../jobs/68717834.sh,4454665,28,2,00:00:02,DONE,"5,1,9,1",1,,BreadthFirstSearch,../../inputs/MaxDegree_4_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_5,617,0,1,68717834,"Conjecture: Satisfied
",Wed Nov 24 13:50:20 CET 2021,1,16G
,24 13:50:30 CET 2021,,NN9535K,-premise,5,4, -pl ,14-00:00:00,/cluster/home/farhadvadiee/2021/23nov/reed-conjecture/Build/./treewidzard -search   pw = 2  -pl  -premise IsomorphismBreadthFirstSearch ../../inputs/MaxDegree_4_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_5.txt > /cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../program-outputs/68717838.txt, pw = 2,/cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../jobs/68717838.sh,4454666,30,2,00:00:01,DONE,"5,1,9,1",1,,IsomorphismBreadthFirstSearch,../../inputs/MaxDegree_4_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_5,128,0,1,68717838,"Conjecture: Satisfied
",Wed Nov 24 13:50:28 CET 2021,1,16G
,27 00:55:08 CET 2021,,NN9535K, ,5,4, -pl ,14-00:00:00,/cluster/home/farhadvadiee/2021/23nov/reed-conjecture/Build/./treewidzard -search   pw = 3  -pl    BreadthFirstSearch ../../inputs/MaxDegree_4_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_5.txt > /cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../program-outputs/68717843.txt, pw = 3,/cluster/projects/nn9535k/farhad/2021/23nov/reed-conjecture/main-script/job-generation/../../jobs/68717843.sh,4454667,42,2,2-11:03:48,DONE,"15,1,26,1",1,,BreadthFirstSearch,../../inputs/MaxDegree_4_CliqueNumberSimpleGraphs_2_HasMultipleEdges__ChromaticNumber_5,5193467,6674792K,1,68717843,"Conjecture: Satisfied
",Wed Nov 24 13:51:20 CET 2021,1,64G
